protein_file,score,vina_score,features,label
/home/sl160/vina_docking_results/4r5v_protein_H.pdb,5.915430062327346,9.007,"[-0.6931472, -0.6931472, 30.22551, -0.6931472, -0.6931472, -0.6931472, -0.69295645, 28.023983]",True
/home/sl160/vina_docking_results/4r6w_protein_H.pdb,6.137320514561177,9.271,"[-0.6931472, -0.6931472, 27.52023, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 29.529638]",True
/home/sl160/vina_docking_results/4r5x_protein_H.pdb,6.499574644049238,9.311,"[-0.6931472, -0.6931472, 32.036488, -0.6931472, -0.6931472, -0.6931472, -0.69311184, 31.17848]",True
/home/sl160/vina_docking_results/4r6x_protein_H.pdb,6.211079584024668,9.501,"[-0.6931472, -0.6931472, 26.866472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 30.007875]",True
/home/sl160/vina_docking_results/4r4q_protein_H.pdb,4.939761163074387,6.129,"[-0.6931472, -0.6931472, 0.044177294, -0.6931472, -0.6931472, -0.6931466, -0.693147, 25.21519]",False
/home/sl160/vina_docking_results/4ra5_protein_H.pdb,9.161171907356056,10.817,"[-0.6931472, -0.6931472, -0.69314647, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 49.263462]",True
/home/sl160/vina_docking_results/4r8y_protein_H.pdb,5.850782398714599,9.641,"[-0.6931472, -0.6931472, 15.211266, -0.6931472, -0.6931472, -0.6931472, -0.6908637, 29.01591]",True
/home/sl160/vina_docking_results/4r92_protein_H.pdb,5.627963073284953,10.404,"[-0.6931472, -0.6931472, 17.086939, -0.6931472, -0.6931472, -0.6931472, -0.6930597, 27.581038]",True
/home/sl160/vina_docking_results/4r93_protein_H.pdb,5.5816593193719966,9.682,"[-0.6931472, -0.6931472, 17.115118, -0.6931472, -0.6931472, -0.6931472, -0.692979, 27.315409]",True
/home/sl160/vina_docking_results/4r95_protein_H.pdb,5.6648674114607385,10.874,"[-0.6931472, -0.6931472, 20.003563, -0.6931472, -0.6931472, -0.6931472, -0.6929259, 27.52645]",True
/home/sl160/vina_docking_results/4rcd_protein_H.pdb,5.929210679544799,12.087,"[-0.6931472, -0.6931472, 11.572353, -0.6931472, -0.6931472, -0.6931472, -0.6802567, 29.786985]",True
/home/sl160/vina_docking_results/4ran_protein_H.pdb,-2.2465035997097376,6.63,"[-0.050164938, -0.6930934, -0.5266974, 6.329296, -0.6931392, 2.1590767, -0.6842279, 0.9663477]",False
/home/sl160/vina_docking_results/4rcf_protein_H.pdb,6.377120030316291,12.265,"[-0.6931472, -0.6931472, 12.163685, -0.6931472, -0.6931472, -0.6931472, -0.6809526, 32.278225]",True
/home/sl160/vina_docking_results/4rce_protein_H.pdb,5.9146423327798665,10.835,"[-0.6931472, -0.6931472, 10.1439495, -0.6931472, -0.6931472, -0.6931472, -0.66287464, 29.826921]",True
/home/sl160/vina_docking_results/4re3_protein_H.pdb,4.865570062308841,6.513,"[-0.6931472, -0.6931472, 27.864246, -0.6931472, -0.6931472, -0.6931472, 0.45194638, 21.833183]",False
/home/sl160/vina_docking_results/4rd6_protein_H.pdb,5.565253260848223,8.959,"[-0.6931472, -0.6931472, -0.6111262, -0.6931472, -0.6931472, -0.6931471, -0.68704987, 28.825567]",True
/home/sl160/vina_docking_results/4rcg_protein_H.pdb,4.632762912648698,8.092,"[-0.6931472, -0.6931472, 22.346859, -0.6931472, -0.6931472, -0.6931472, -0.6931385, 21.450975]",True
/home/sl160/vina_docking_results/4rd0_protein_H.pdb,5.943164842242671,9.213,"[-0.6931472, -0.6931472, -0.60031354, -0.6931472, -0.6931472, -0.69314706, -0.69213486, 30.973433]",True
/home/sl160/vina_docking_results/4rd3_protein_H.pdb,5.987306596639984,9.497,"[-0.6931472, -0.6931472, -0.48028052, -0.6931472, -0.6931472, -0.6931471, -0.6928503, 31.213602]",True
/home/sl160/vina_docking_results/4rrn_protein_H.pdb,5.220039379602258,9.915,"[-0.6931472, -0.6931472, 18.452599, -0.6931472, -0.6931472, -0.6931472, -0.6924797, 25.139734]",True
/home/sl160/vina_docking_results/4res_protein_H.pdb,5.267510414096734,11.124,"[-0.6931472, -0.6931472, 15.706451, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 25.658419]",True
/home/sl160/vina_docking_results/4rfd_protein_H.pdb,6.793829923099954,6.262,"[-0.6931472, -0.6931472, 21.939259, -0.6931472, -0.6931472, -0.6931472, -0.69308233, 33.764713]",False
/home/sl160/vina_docking_results/4rfm_protein_H.pdb,6.089238154548878,12.21,"[-0.6931472, -0.6931472, -0.31880435, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 31.778154]",True
/home/sl160/vina_docking_results/4rgd_protein_H.pdb,3.155554526103258,2.865,"[-0.6931472, -0.6931472, -0.69289076, -0.69314706, -0.69314694, -0.69158596, 0.8918289, 14.53804]",False
/home/sl160/vina_docking_results/4rio_protein_H.pdb,5.543350214123703,7.718,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931442, -0.6931472, 28.710917]",False
/home/sl160/vina_docking_results/4re9_protein_H.pdb,6.173391356965833,9.271,"[-0.6931472, -0.6931472, 18.42783, -0.6931472, -0.6931472, -0.6931472, -0.67517865, 30.551231]",True
/home/sl160/vina_docking_results/4rj3_protein_H.pdb,5.106554043181638,8.799,"[-0.6931472, -0.6931472, -0.69314694, -0.6931472, -0.6931472, -0.69190145, -0.6931472, 26.230997]",True
/home/sl160/vina_docking_results/4rfz_protein_H.pdb,7.938055053236296,12.062,"[-0.6931472, -0.6931472, -0.69308406, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 42.315025]",True
/home/sl160/vina_docking_results/4rj4_protein_H.pdb,5.593226436447612,8.751,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.693147, -0.6931472, 28.994257]",True
/home/sl160/vina_docking_results/4rj5_protein_H.pdb,5.117812146555287,8.098,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.69314706, -0.6931472, 26.293472]",True
/home/sl160/vina_docking_results/4rj6_protein_H.pdb,5.329688060413384,7.923,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.69314677, -0.6931472, 27.497118]",False
/home/sl160/vina_docking_results/4rg0_protein_H.pdb,7.848522193337878,12.94,"[-0.6931472, -0.6931472, -0.69298935, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 41.806393]",True
/home/sl160/vina_docking_results/4rkx_protein_H.pdb,4.300694459233901,5.002,"[-0.6931472, -0.6931472, 29.267384, -0.6931472, -0.6931472, -0.6931472, 2.4400601, 17.732115]",False
/home/sl160/vina_docking_results/4rfy_protein_H.pdb,7.818038947073922,11.714,"[-0.6931472, -0.6931472, -0.6906819, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 41.633007]",True
/home/sl160/vina_docking_results/4rlk_protein_H.pdb,5.77621268531504,11.383,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.69314694, -0.6931472, 30.033789]",True
/home/sl160/vina_docking_results/4rll_protein_H.pdb,4.986393909954897,10.704,"[-0.6931472, -0.6931472, -0.6931471, -0.6931472, -0.6931472, -0.6931313, -0.6931472, 25.546913]",True
/home/sl160/vina_docking_results/4rj7_protein_H.pdb,5.781478878990268,8.147,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931467, -0.6931472, 30.063705]",True
/home/sl160/vina_docking_results/4rn1_protein_H.pdb,4.799662609682328,6.824,"[-0.6931472, -0.6931472, 3.2502148, -0.6931472, -0.6931472, -0.69311094, -0.6929999, 24.128887]",False
/home/sl160/vina_docking_results/4rn0_protein_H.pdb,4.345975861211325,6.569,"[-0.6931472, -0.6931472, 3.2705572, -0.6931472, -0.6931472, -0.69314176, -0.6931016, 21.54969]",False
/home/sl160/vina_docking_results/4rn2_protein_H.pdb,5.333250064190164,5.99,"[-0.6931472, -0.6931472, 6.321498, -0.6931472, -0.6931472, -0.6931435, -0.69282424, 26.881847]",False
/home/sl160/vina_docking_results/4rpv_protein_H.pdb,6.5373306134146345,10.605,"[-0.6931472, -0.6931472, -0.6690655, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 34.355453]",True
/home/sl160/vina_docking_results/4rro_protein_H.pdb,5.3207464192687794,9.773,"[-0.6931472, -0.6931472, 9.415798, -0.6931472, -0.6931472, -0.6931472, -0.69186926, 26.530159]",True
/home/sl160/vina_docking_results/4rrq_protein_H.pdb,7.766123790602661,8.617,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.69218177, 41.337933]",True
/home/sl160/vina_docking_results/4rrs_protein_H.pdb,5.500739082009297,9.638,"[-0.6931472, -0.6931472, 3.502636, -0.6931472, -0.6931472, -0.6931472, -0.6923914, 28.0885]",True
/home/sl160/vina_docking_results/4rsc_protein_H.pdb,6.639842022586669,8.966,"[-0.6931472, -0.6931472, 41.493687, -0.6931472, -0.6931472, -0.6931472, -0.69314665, 31.118708]",True
/home/sl160/vina_docking_results/4rse_protein_H.pdb,6.297720929976935,9.591,"[-0.6931472, -0.6931472, 41.689686, -0.6931472, -0.6931472, -0.6931472, -0.6931442, 29.157393]",True
/home/sl160/vina_docking_results/4ruu_protein_H.pdb,5.973070157616832,8.795,"[-0.6931472, -0.6931472, 3.654715, -0.6931472, -0.6931472, -0.6931472, -0.69309646, 30.758272]",True
/home/sl160/vina_docking_results/4rss_protein_H.pdb,6.009051319098262,8.839,"[-0.6931472, -0.6931472, -0.6931471, -0.6931472, -0.6931472, -0.6931288, -0.6931472, 31.356546]",True
/home/sl160/vina_docking_results/4rvl_protein_H.pdb,5.895498268001966,9.443,"[-0.6931472, -0.6931472, -0.6928692, -0.6931472, -0.6931472, -0.6931356, -0.6931472, 30.711428]",True
/home/sl160/vina_docking_results/4rvk_protein_H.pdb,6.446505557400947,10.46,"[-0.6931472, -0.6931472, -0.69158274, -0.6931472, -0.6931472, -0.69314694, -0.6931472, 33.841522]",True
/home/sl160/vina_docking_results/4rvm_protein_H.pdb,6.336311352119619,9.834,"[-0.6931472, -0.6931472, -0.6802324, -0.6931472, -0.6931472, -0.693147, -0.6931472, 33.21449]",True
/home/sl160/vina_docking_results/4rvt_protein_H.pdb,3.3203120359391343,8.449,"[-0.693147, -0.6931472, 3.619989, -0.6919579, -0.6931472, -0.57492167, -0.38786507, 15.716589]",True
/home/sl160/vina_docking_results/4rt0_protein_H.pdb,-4.067460053980211,10.232,"[2.6358864, -0.6931472, 0.9123124, 9.198704, -0.6931472, 4.0187144, -0.69313407, -0.5407812]",True
/home/sl160/vina_docking_results/4rt1_protein_H.pdb,3.668333051457644,11.551,"[-0.6931472, -0.6931472, 4.072634, -0.693147, -0.6931472, -0.6879547, -0.6931438, 17.633589]",True
/home/sl160/vina_docking_results/4rwk_protein_H.pdb,5.771749491804634,8.766,"[-0.6931472, -0.6931472, -0.69312257, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 30.008429]",True
/home/sl160/vina_docking_results/4rwl_protein_H.pdb,6.994947447720105,10.413,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931285, -0.6931472, 36.95734]",True
/home/sl160/vina_docking_results/4rx5_protein_H.pdb,7.55838107452752,11.675,"[-0.6931472, -0.6931472, -0.68918794, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 40.15778]",True
/home/sl160/vina_docking_results/4rx7_protein_H.pdb,5.299016959342866,9.753,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.693025, -0.6931472, 27.32302]",True
/home/sl160/vina_docking_results/4rx8_protein_H.pdb,4.9468946559696585,10.562,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6929166, -0.6931471, 25.322777]",True
/home/sl160/vina_docking_results/4rx9_protein_H.pdb,5.124734876021805,8.28,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.69131976, -0.6931471, 26.334972]",True
/home/sl160/vina_docking_results/4ryl_protein_H.pdb,4.420000064425444,7.962,"[-0.6931472, -0.6931472, -0.69234097, -0.6931472, -0.6931472, -0.69313765, -0.6931447, 22.329195]",False
/home/sl160/vina_docking_results/4s2i_protein_H.pdb,4.110716804515685,6.591,"[-0.6931472, -0.6931472, 39.869404, -0.6931472, -0.6931472, -0.6931472, -0.6929714, 16.89802]",False
/home/sl160/vina_docking_results/4s3e_protein_H.pdb,2.987391950808044,4.443,"[-0.6931472, -0.6931472, 12.539362, -0.6931472, -0.6931472, -0.6931472, -0.6882888, 12.990261]",False
/home/sl160/vina_docking_results/4rxa_protein_H.pdb,6.214888575998657,10.265,"[-0.6931472, -0.6931472, -0.69270617, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 32.52583]",True
/home/sl160/vina_docking_results/4s3f_protein_H.pdb,5.061380398310003,6.371,"[-0.6931472, -0.6931472, 11.533632, -0.6931472, -0.6931472, -0.6931472, 2.8271234, 23.510906]",False
/home/sl160/vina_docking_results/4tju_protein_H.pdb,5.83020306751873,9.537,"[-0.6931472, -0.6931472, 14.738991, -0.6931472, -0.6931472, -0.6931472, -0.69313973, 28.942657]",True
/home/sl160/vina_docking_results/4tjw_protein_H.pdb,5.912126535221027,10.507,"[-0.6931472, -0.6931472, 12.370209, -0.6931472, -0.6931472, -0.6931472, -0.69314194, 29.622622]",True
/home/sl160/vina_docking_results/4tjy_protein_H.pdb,5.445363990305558,8.976,"[-0.6931472, -0.6931472, 17.205656, -0.6931472, -0.6931472, -0.6931472, -0.6928989, 26.532896]",True
/home/sl160/vina_docking_results/4tk0_protein_H.pdb,4.873986232630815,7.744,"[-0.6931472, -0.6931472, -0.6565006, -0.6931472, -0.6931472, -0.6931472, -0.5944847, 24.867037]",False
/home/sl160/vina_docking_results/4tki_protein_H.pdb,5.260577211184077,7.397,"[-0.6931472, -0.6931472, 15.504066, -0.6931472, -0.6931472, -0.6931472, -0.69308895, 25.63734]",False
/home/sl160/vina_docking_results/4tkf_protein_H.pdb,5.25042152213894,12.544,"[-0.6931472, -0.6931472, 4.4263163, -0.6931472, -0.6931472, -0.6931472, -0.69293606, 26.58301]",True
/home/sl160/vina_docking_results/4tkj_protein_H.pdb,5.815599432462468,5.861,"[-0.6931472, -0.6931472, 22.891537, -0.6931472, -0.6931472, -0.6931472, 5.052188, 25.910631]",False
/home/sl160/vina_docking_results/4to8_protein_H.pdb,-0.1905568844452427,5.273,"[0.32357192, -0.5703128, 0.71674764, 1.2415044, -0.5982729, 0.38285363, -0.4669221, 1.0953676]",False
/home/sl160/vina_docking_results/4tn2_protein_H.pdb,5.118615160910616,8.925,"[-0.6931472, -0.6931472, -0.69288754, -0.6931472, -0.6931472, -0.6931472, -0.20889086, 26.111685]",True
/home/sl160/vina_docking_results/4tlr_protein_H.pdb,6.025953296963939,8.489,"[-0.6931472, -0.6931472, -0.69312906, -0.6931472, -0.6931472, -0.6931472, 2.2904649, 30.304552]",True
/home/sl160/vina_docking_results/4tq3_protein_H.pdb,5.776465418523297,7.682,"[-0.6931472, -0.6931472, 13.663822, -0.6931472, -0.6931472, -0.6931472, -0.6931462, 28.734766]",False
/home/sl160/vina_docking_results/4tsx_protein_H.pdb,4.15473653612809,5.456,"[-0.6931472, -0.6931472, -0.63355273, -0.6931472, -0.6931472, -0.6132936, -0.55710673, 20.859507]",False
/home/sl160/vina_docking_results/4tmf_protein_H.pdb,6.332151416511717,7.586,"[-0.6931472, -0.6931472, 5.0144567, -0.6931472, -0.6931472, -0.6931472, -0.6931426, 32.675034]",False
/home/sl160/vina_docking_results/4tv3_protein_H.pdb,6.727800357027695,8.714,"[-0.6931472, -0.6931472, 8.309191, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 34.624245]",True
/home/sl160/vina_docking_results/4twc_protein_H.pdb,7.028105737830418,10.253,"[-0.6931472, -0.6931472, 6.216551, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 36.519806]",True
/home/sl160/vina_docking_results/4tw9_protein_H.pdb,31.82709119772875,9.927,"[-0.6931472, -0.6931472, 51.820034, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 173.26999]",True
/home/sl160/vina_docking_results/4tx6_protein_H.pdb,5.111612325120445,7.5,"[-0.6931472, -0.6931472, 34.59116, -0.6931472, -0.6931472, -0.6931472, -0.692985, 23.062132]",False
/home/sl160/vina_docking_results/4twp_protein_H.pdb,6.5178565939463615,10.564,"[-0.6931472, -0.6931472, -0.6913322, -0.6931472, -0.6931472, -0.6931471, -0.6931472, 34.246838]",True
/home/sl160/vina_docking_results/4txs_protein_H.pdb,3.243816866009414,4.389,"[-0.6931472, -0.6931472, 29.462154, -0.6931472, -0.6931472, -0.6931472, -0.63087595, 12.892031]",False
/home/sl160/vina_docking_results/4txe_protein_H.pdb,5.78883267644051,9.495,"[-0.6931472, -0.6931472, 35.63111, -0.6931472, -0.6931472, -0.6931472, -0.6931189, 26.815214]",True
/home/sl160/vina_docking_results/4txc_protein_H.pdb,6.923582072714474,8.942,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.69310474, -0.6931472, 36.55195]",True
/home/sl160/vina_docking_results/4ty1_protein_H.pdb,6.5354356966230815,10.447,"[-0.6931472, -0.6931472, -0.68746376, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 34.346355]",True
/home/sl160/vina_docking_results/4ty8_protein_H.pdb,3.850779059522192,5.951,"[-0.6931472, -0.6931472, 28.848045, -0.6931472, -0.6931472, -0.6931472, -0.6894993, 16.418314]",False
/home/sl160/vina_docking_results/4tw6_protein_H.pdb,6.572784412160039,7.793,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931428, 34.55904]",False
/home/sl160/vina_docking_results/4ty9_protein_H.pdb,2.9355537843899198,4.637,"[-0.6931472, -0.6931472, 7.367518, -0.6931472, -0.6931472, -0.6931468, -0.6875881, 13.163969]",False
/home/sl160/vina_docking_results/4tya_protein_H.pdb,3.662114373243052,5.106,"[-0.6931472, -0.6931472, 31.208147, -0.6931472, -0.6931472, -0.6931472, -0.67562234, 15.127407]",False
/home/sl160/vina_docking_results/4tyl_protein_H.pdb,4.258441436063003,5.368,"[-0.6931472, -0.6931472, 1.7755213, -0.6931472, -0.6931472, -0.6931472, -0.6931471, 21.187845]",False
/home/sl160/vina_docking_results/4tyb_protein_H.pdb,3.778109773740506,4.999,"[-0.6931472, -0.6931472, 34.191826, -0.6931472, -0.6931472, -0.6931472, -0.6691567, 15.513618]",False
/home/sl160/vina_docking_results/4tyt_protein_H.pdb,4.965068821767906,5.475,"[-0.6931472, -0.6931472, 10.60166, -0.6931472, -0.6931472, -0.69314706, -0.66873413, 24.393269]",False
/home/sl160/vina_docking_results/4tz8_protein_H.pdb,4.165691389079748,6.45,"[-0.6931472, -0.6931472, 2.8093567, -0.6931472, -0.6931472, -0.6931472, -0.6931471, 20.567293]",False
/home/sl160/vina_docking_results/4tyo_protein_H.pdb,5.738050469109658,7.152,"[-0.6931472, -0.6931472, 10.601475, -0.6931472, -0.6931472, -0.6931472, -0.64883506, 28.776876]",False
/home/sl160/vina_docking_results/4u0e_protein_H.pdb,4.0329775702208,7.524,"[-0.6931472, -0.6931472, 19.335672, -0.6931472, -0.6931472, -0.69314706, -0.693147, 18.316404]",False
/home/sl160/vina_docking_results/4tw7_protein_H.pdb,6.574291215113179,8.671,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.69313353, 34.5676]",True
/home/sl160/vina_docking_results/4u0i_protein_H.pdb,8.923264496449669,12.601,"[-0.6931472, -0.6931472, -0.693127, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 47.911922]",True
/home/sl160/vina_docking_results/4u6r_protein_H.pdb,7.412941923118779,13.479,"[-0.6931472, -0.6931472, 0.2095502, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 39.250145]",True
/home/sl160/vina_docking_results/4u03_protein_H.pdb,6.300988179363042,9.026,"[-0.6931472, -0.6931472, 5.4884644, -0.6931472, -0.6931472, -0.6931472, -0.68578154, 32.45223]",True
/home/sl160/vina_docking_results/4u0n_protein_H.pdb,6.097613348146435,7.448,"[-0.6931472, -0.6931472, 3.4847674, -0.6931472, -0.6931472, -0.6931472, -0.69312006, 31.481195]",False
/home/sl160/vina_docking_results/4u44_protein_H.pdb,2.508967146469586,8.769,"[-0.6931472, -0.6931472, -0.69243747, -0.6930484, -0.6931472, -0.6345278, -0.69249696, 11.542395]",True
/home/sl160/vina_docking_results/4u45_protein_H.pdb,3.454300625954184,-9.177,"[-0.6931472, -0.6931472, -0.6930874, -0.6931472, -0.69314694, -0.60387456, -0.6930657, 16.949293]",False
/home/sl160/vina_docking_results/4u0m_protein_H.pdb,6.386369716936127,8.857,"[-0.6931472, -0.6931472, 6.118634, -0.6931472, -0.6931472, -0.6931472, -0.6304981, 32.858925]",True
/home/sl160/vina_docking_results/4u5j_protein_H.pdb,5.692520132476004,7.358,"[-0.6931472, -0.6931472, -0.69314694, -0.6931472, -0.6931472, -0.6931472, -0.6931465, 29.558336]",False
/home/sl160/vina_docking_results/4u58_protein_H.pdb,4.240962991569265,5.282,"[-0.6931472, -0.6931472, 3.757876, -0.6931472, -0.6931472, -0.69304764, 0.35977483, 20.50398]",False
/home/sl160/vina_docking_results/4u5l_protein_H.pdb,4.306403164212425,5.649,"[-0.6931472, -0.6931472, 13.102383, -0.6931472, -0.6931472, -0.693147, -0.689242, 20.432821]",False
/home/sl160/vina_docking_results/4u5o_protein_H.pdb,3.842621337525717,6.007,"[-0.6931472, -0.6931472, 2.6886852, -0.6931472, -0.6931472, -0.69314635, -0.5046918, 18.67038]",False
/home/sl160/vina_docking_results/4u5u_protein_H.pdb,4.37336254839088,5.695,"[-0.6931472, -0.6931472, 22.660727, -0.6931472, -0.6931472, -0.693147, -0.6846627, 19.945656]",False
/home/sl160/vina_docking_results/4u5v_protein_H.pdb,4.459517491089598,5.647,"[-0.6931472, -0.6931472, 0.94129586, -0.6931472, -0.6931472, -0.6931471, -0.5942227, 22.367641]",False
/home/sl160/vina_docking_results/4u6e_protein_H.pdb,5.338073726786769,7.473,"[-0.6931472, -0.6931472, 43.134586, -0.6931472, -0.6931472, -0.6931472, -0.69312704, 23.57483]",False
/home/sl160/vina_docking_results/4u82_protein_H.pdb,5.781617175453554,9.326,"[-0.6931472, -0.6931472, 1.7603488, -0.6931472, -0.6931472, -0.6931472, -0.69267434, 29.84207]",True
/home/sl160/vina_docking_results/4u93_protein_H.pdb,7.421512610047445,11.482,"[-0.6931472, -0.6931472, 8.779667, -0.6931472, -0.6931472, -0.6931472, -0.6931471, 38.52255]",True
/home/sl160/vina_docking_results/4u7v_protein_H.pdb,12.257664696490734,8.518,"[-0.6931472, -0.6931472, -0.48614466, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 66.835625]",True
/home/sl160/vina_docking_results/4u79_protein_H.pdb,7.187378888050684,11.047,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 38.050503]",True
/home/sl160/vina_docking_results/4ucd_protein_H.pdb,4.24468899101129,6.025,"[-0.6931472, -0.6931472, -0.6931471, -0.6931472, -0.6931472, -0.6931288, -0.6930768, 21.333324]",False
/home/sl160/vina_docking_results/4uce_protein_H.pdb,4.338403706033305,6.239,"[-0.6931472, -0.6931472, -0.6931471, -0.6931472, -0.6931472, -0.69313943, -0.6931023, 21.865711]",False
/home/sl160/vina_docking_results/4ucr_protein_H.pdb,4.716485021003311,8.835,"[-0.6931472, -0.6931472, -0.6873387, -0.6931472, -0.6931472, -0.69314665, -0.69314665, 24.013039]",True
/home/sl160/vina_docking_results/4uco_protein_H.pdb,5.323506361467279,9.64,"[-0.6931472, -0.6931472, -0.66587263, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 27.459532]",True
/home/sl160/vina_docking_results/4ucs_protein_H.pdb,4.034513466774465,6.795,"[-0.6931472, -0.6931472, -0.684297, -0.6931472, -0.6931472, -0.69314605, -0.6931469, 20.138542]",False
/home/sl160/vina_docking_results/4ucu_protein_H.pdb,3.880365141798849,6.673,"[-0.6931472, -0.6931472, -0.6929914, -0.6931472, -0.6931471, -0.6931432, -0.6930832, 19.263603]",False
/home/sl160/vina_docking_results/4uct_protein_H.pdb,4.378455174971076,6.7,"[-0.6931472, -0.6931472, -0.58717084, -0.6931472, -0.6931472, -0.6931472, -0.69314164, 22.083647]",False
/home/sl160/vina_docking_results/4uiy_protein_H.pdb,6.535003670770224,9.452,"[-0.6931472, -0.6931472, 13.954494, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 33.017628]",True
/home/sl160/vina_docking_results/4ucv_protein_H.pdb,4.38740636457691,6.482,"[-0.6931472, -0.6931472, -0.6750138, -0.6931472, -0.6931472, -0.69313544, -0.6931438, 22.142467]",False
/home/sl160/vina_docking_results/4uda_protein_H.pdb,6.534906369757209,11.614,"[-0.6931472, -0.6931472, 10.912922, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 33.292587]",True
/home/sl160/vina_docking_results/4tw8_protein_H.pdb,5.959467909959931,8.257,"[-0.6931472, -0.6931472, -0.67781067, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 31.073454]",True
/home/sl160/vina_docking_results/4udb_protein_H.pdb,7.265134799552009,14.056,"[-0.6931472, -0.6931472, 11.123869, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 37.421844]",True
/home/sl160/vina_docking_results/4ufz_protein_H.pdb,5.615830413284071,8.137,"[-0.6931472, -0.6931472, -0.65368384, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 29.119093]",True
/home/sl160/vina_docking_results/4uia_protein_H.pdb,5.66037557672709,6.67,"[-0.6931472, -0.6931472, 32.158722, -0.6931472, -0.6931472, -0.6931472, -0.5577487, 26.347906]",False
/home/sl160/vina_docking_results/4uac_protein_H.pdb,7.7663392810373635,9.875,"[-0.6931472, -0.6931472, 61.545803, -0.6931472, -0.6931472, -0.6931472, -0.69307834, 35.701893]",True
/home/sl160/vina_docking_results/4uiu_protein_H.pdb,5.710262323835424,9.015,"[-0.6931472, -0.6931472, 21.053396, -0.6931472, -0.6931472, -0.6931472, -0.693147, 27.689327]",True
/home/sl160/vina_docking_results/4uit_protein_H.pdb,5.53230286323954,8.692,"[-0.6931472, -0.6931472, 18.563892, -0.6931472, -0.6931472, -0.6931472, -0.6931464, 26.90385]",True
/home/sl160/vina_docking_results/4uix_protein_H.pdb,6.094121933171167,9.228,"[-0.6931472, -0.6931472, 13.175316, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 30.583597]",True
/home/sl160/vina_docking_results/4um1_protein_H.pdb,9.396654139443648,7.127,"[-0.6931472, -0.6931472, 1.243172, -0.6931472, -0.6931472, -0.6931472, 2.3319345, 49.261875]",False
/home/sl160/vina_docking_results/4uiz_protein_H.pdb,6.260583859619756,8.559,"[-0.6931472, -0.6931472, 13.159426, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 31.530691]",True
/home/sl160/vina_docking_results/4uib_protein_H.pdb,6.24939250726515,8.333,"[-0.6931472, -0.6931472, 30.53257, -0.6931472, -0.6931472, -0.6931472, -0.6916679, 29.892881]",True
/home/sl160/vina_docking_results/4umr_protein_H.pdb,4.3753557121738185,7.656,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6916111, -0.6931472, 22.077463]",False
/home/sl160/vina_docking_results/4umj_protein_H.pdb,13.874796858928269,5.604,"[-0.6931472, -0.6931472, 10.692286, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 75.00987]",False
